Title,Year,Source,Authors,Class,topic
Exact Gap between Generalization Error and Uniform Convergence in Random Feature Models,2021,ICML,In Probabilistic Methods 1,Jay Whang · Erik Lindgren · Alexandros Dimakis,
Composing Normalizing Flows for Inverse Problems,2021,ICML,In Learning Theory 1,Shunta Akiyama · Taiji Suzuki,zero_few-shot/flow
On Learnability via Gradient Method for Two-Layer ReLU Neural Networks in Teacher-Student Setting,2021,ICML,In Optimization (Nonconvex),Kaiyi Ji · Junjie Yang · Yingbin LIANG,
Bilevel Optimization: Convergence Analysis and Enhanced Design,2021,ICML,In Reinforcement Learning 11,Austin W. Hanjie · Victor Zhong · Karthik Narasimhan,optimization
Grounding Language to Entities and Dynamics for Generalization in Reinforcement Learning,2021,ICML,In Learning Theory 2,Samet Oymak · Mingchen Li · Mahdi Soltanolkotabi,reinforcement learning
Generalization Guarantees for Neural Architecture Search with Train-Validation Split,2021,ICML,In Supervised Learning 1,Anna-Kathrin Kopetzki · Bertrand Charpentier · Daniel Zügner · Sandhya Giri · Stephan Günnemann,
Evaluating Robustness of Predictive Uncertainty Estimation: Are Dirichlet-based Models Reliable?,2021,ICML,In Reinforcement Learning 10,Florin Gogianu · Tudor Berariu · Mihaela Rosca · Claudia Clopath · Lucian Busoniu · Razvan Pascanu,
Spectral Normalisation for Deep Reinforcement Learning: An Optimisation Perspective,2021,ICML,In Learning Theory 3,Sushant Agarwal · Shahin Jabbari · Chirag Agarwal · Sohini Upadhyay · Steven Wu · Hima Lakkaraju,reinforcement learning
Towards the Unification and Robustness of Perturbation and Gradient Based Explanations,2021,ICML,In Reinforcement Learning 11,Markus Wulfmeier · Dushyant Rao · Roland Hafner · Thomas Lampe · Abbas Abdolmaleki · Tim Hertweck · Michael Neunert · Dhruva Tirumala Bukkapatnam · Noah Siegel · Nicolas Heess · Martin Riedmiller,
Data-efficient Hindsight Off-policy Option Learning,2021,ICML,In Optimization (Nonconvex),Sai Praneeth Reddy Karimireddy · Lie He · Martin Jaggi,reinforcement learning
Learning from History for Byzantine Robust Optimization,2021,ICML,In Supervised Learning 1,Ying WEI · Peilin Zhao · Junzhou Huang,optimization
Meta-learning Hyperparameter Performance Prediction with Neural Processes,2021,ICML,In Learning Theory 1,Chunjiang Zhu · Qinqing Liu · Jinbo Bi,meta-learning
Spectral vertex sparsifiers and pair-wise spanners over distributed graphs,2021,ICML,In Reinforcement Learning 10,Jimmy (Tsung-Yen) Yang · Justinian Rosca · Karthik Narasimhan · Peter Ramadge,graph
Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,2021,ICML,In Learning Theory 3,Maria Refinetti · Sebastian Goldt · FLORENT KRZAKALA · Lenka Zdeborova,reinforcement learning/optimization
Classifying high-dimensional Gaussian mixtures: Where kernel methods fail and neural networks succeed,2021,ICML,In Learning Theory 2,Fan Zhou · Ping Li,
Optimal Estimation of High Dimensional Smooth Additive Function Based on Noisy Observations,2021,ICML,In Deep Learning Theory 2,Spencer Frei · Yuan Cao · Quanquan Gu,
Provable Generalization of SGD-trained Neural Networks of Any Width in the Presence of Adversarial Label Noise,2021,ICML,In Probabilistic Methods 1,Carol Mak · Fabian Zaiser · Luke Ong,
Nonparametric Hamiltonian Monte Carlo,2021,ICML,In Learning Theory 1,Q&A,metric
Reserve Price Optimization for First Price Auctions in Display Advertising,2021,ICML,In Optimization and Algorithms 3,Guan-Horng Liu · Tianrong Chen · Evangelos Theodorou,optimization
Dynamic Game Theoretic Neural Optimizer,2021,ICML,In Online Learning 1,Xinlei Yi · Xiuxian Li · Tao Yang · Lihua Xie · Tianyou Chai · Karl Johansson,
Regret and Cumulative Constraint Violation Analysis for Online Convex Optimization with Long Term Constraints,2021,ICML,In Algorithms and Applications,Xiaorui Liu · Wei Jin · Yao Ma · Yaxin Li · Hua Liu · Yiqi Wang · Ming Yan · Jiliang Tang,optimization/online learning
Elastic Graph Neural Networks,2021,ICML,In Learning Theory 4,Spencer Frei · Yuan Cao · Quanquan Gu,graph
Agnostic Learning of Halfspaces with Gradient Descent via Soft Margins,2021,ICML,In Reinforcement Learning and Optimization,Shuang Qiu · Xiaohan Wei · Jieping Ye · Zhaoran Wang · Zhuoran Yang,
Provably Efficient Fictitious Play Policy Optimization for Zero-Sum Markov Games with Structured Transitions,2021,ICML,In Reinforcement Learning Theory 1,Simon Du · Sham Kakade · Jason Lee · Shachar Lovett · Gaurav Mahajan · Wen Sun · Ruosong Wang,optimization
Bilinear Classes: A Structural Framework for Provable Generalization in RL,2021,ICML,In Reinforcement Learning 12,Ying Fan · Yifei Ming,
Model-based Reinforcement Learning for Continuous Control with Posterior Sampling,2021,ICML,In Supervised Learning 2,Yang Liu,reinforcement learning
Understanding Instance-Level Label Noise: Disparate Impacts and Treatments,2021,ICML,In Learning Theory 4,Romain COUILLET · Florent Chatelain · Nicolas Le Bihan,
Two-way kernel matrix puncturing: towards resource-efficient PCA and spectral clustering,2021,ICML,In Game Theory and Econ,Maria Refinetti · Stéphane d'Ascoli · Ruben Ohana · Sebastian Goldt,
"Align, then memorise: the dynamics of learning with feedback alignment",2021,ICML,In Algorithms and Applications,Dinglan Peng · Shuxin Zheng · Yatao Li · Guolin Ke · Di He · Tie-Yan Liu,
How could Neural Networks understand Programs?,2021,ICML,In Optimization and Algorithms 3,Zi Wang,
Zero-Shot Knowledge Distillation from a Decision-Based Black-Box Model,2021,ICML,In Online Learning 1,Arun Kuchibhotla · Qinqing Zheng,zero_few-shot/distillation
Near-Optimal Confidence Sequences for Bounded Random Variables,2021,ICML,In Reinforcement Learning 12,Chenjia Bai · Lingxiao Wang · Lei Han · Jianye Hao · Animesh Garg · Peng Liu · Zhaoran Wang,
Principled Exploration via Optimistic Bootstrapping and Backward Induction,2021,ICML,In Reinforcement Learning Theory 1,Yaqi Duan · Chi Jin · Zhiyuan Li,
Risk Bounds and Rademacher Complexity in Batch Reinforcement Learning,2021,ICML,In Reinforcement Learning and Optimization,Aleksei Petrenko · Erik Wijmans · Brennan Shacklett · Vladlen Koltun,reinforcement learning
Megaverse: Simulating Embodied Agents at One Million Experiences per Second,2021,ICML,In Supervised Learning 2,Maximilian Ilse · Jakub Tomczak · Patrick Forré,reinforcement learning
Selecting Data Augmentation for Simulating Interventions,2021,ICML,In Reinforcement Learning 12,Oren Peer · Chen Tessler · Nadav Merlis · Ron Meir,augmentation
Ensemble Bootstrapping for Q-Learning,2021,ICML,In Reinforcement Learning and Optimization,Filippos Christianos · Georgios Papoudakis · Muhammad Arrasy Rahman · Stefano V. Albrecht,
Scaling Multi-Agent Reinforcement Learning with Selective Parameter Sharing,2021,ICML,In Reinforcement Learning Theory 1,Asaf Cassel · Tomer Koren,reinforcement learning/transformer/multi-agent
Online Policy Gradient for Model Free Learning of Linear Quadratic Regulators with √T Regret,2021,ICML,In Supervised Learning 2,Durga S · Rishabh Lyer · Ganesh Ramakrishnan · Abir De,online learning
Training Data Subset Selection for Regression with Controlled Generalization Error,2021,ICML,In Game Theory and Econ,Gabriele Farina · Andrea Celli · Nicola Gatti · Tuomas Sandholm,
Connecting Optimal Ex-Ante Collusion in Teams to Extensive-Form Correlation: Faster Algorithms and Positive Complexity Results,2021,ICML,In Optimization and Algorithms 3,Jun-Kun Wang · Chi-Heng Lin · Jacob Abernethy,
A Modular Analysis of Provable Acceleration via Polyak's Momentum: Training a Wide ReLU Network and a Deep Linear Network,2021,ICML,In Online Learning 1,Alfonso Lobos Ruiz · Paul Grigas · Zheng Wen,
Joint Online Learning and Decision-making via Dual Mirror Descent,2021,ICML,In Algorithms and Applications,Chris Cummins · Zacharias Fisches · Tal Ben-Nun · Torsten Hoefler · Michael O'Boyle · Hugh Leather,online learning
ProGraML: A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations,2021,ICML,In Learning Theory 4,Abi Komanduru · Jean Honorio,graph/optimization/zero_few-shot/representation/flow
A Lower Bound for the Sample Complexity of Inverse Reinforcement Learning,2021,ICML,In Game Theory and Econ,Renato Leme · Balasubramanian Sivan · Yifeng Teng · Pratik Worah,reinforcement learning/zero_few-shot
Learning to Price Against a Moving Target,2021,ICML,In Reinforcement Learning Theory 1,Kuno Kim · Shivam Garg · Kirankumar Shiragur · Stefano Ermon,
Reward Identification in Inverse Reinforcement Learning,2021,ICML,In Supervised Learning 2,Avik Pal · Yingbo Ma · Viral Shah · Christopher Rackauckas,reinforcement learning
Opening the Blackbox: Accelerating Neural Differential Equations by Regularizing Internal Solver Heuristics,2021,ICML,In Learning Theory 4,Vincent Divol · Theo Lacombe,
Estimation and Quantization of Expected Persistence Diagrams,2021,ICML,In Optimization and Algorithms 3,Robin M Schmidt · Frank Schneider · Philipp Hennig,
Descending through a Crowded Valley - Benchmarking Deep Learning Optimizers,2021,ICML,In Algorithms and Applications,Zechun Liu · Zhiqiang Shen · Shichao Li · Koen Helwegen · Dong Huang · Kwang-Ting Cheng,
How Do Adam and Training Strategies Help BNNs Optimization,2021,ICML,In Reinforcement Learning 12,sajad khodadadian · Zaiwei Chen · Siva Maguluri,optimization
Finite-Sample Analysis of Off-Policy Natural Actor-Critic Algorithm,2021,ICML,In Reinforcement Learning and Optimization,Muhammad Arrasy Rahman · Niklas Hopner · Filippos Christianos · Stefano V. Albrecht,reinforcement learning
Towards Open Ad Hoc Teamwork Using Graph-based Policy Learning,2021,ICML,In Online Learning 1,Xavier Fontaine · Pierre Perrault · Michal Valko · Vianney Perchet,graph
Online A-Optimal Design and Active Linear Regression,2021,ICML,In Learning Theory 4,Tobias Freidling · Benjamin Poignard · Héctor Climente-González · Makoto Yamada,online learning/active learning
Post-selection inference with HSIC-Lasso,2021,ICML,In Supervised Learning 2,Mingyuan Zhang · Jane Lee · Shivani Agarwal,inference
Learning from Noisy Labels with No Change to the Training Process,2021,ICML,In Algorithms and Applications,Uthsav Chitra · Kimberly Ding · Jasper C.H. Lee · Benjamin Raphael,
Quantifying and Reducing Bias in Maximum Likelihood Estimation of Structured Anomalies,2021,ICML,In Game Theory and Econ,jiali wang · He Chen · Rujun Jiang · Xudong Li · Zihao Li,
Fast Algorithms for Stackelberg Prediction Game with Least Squares Loss,2021,ICML,In Reinforcement Learning and Optimization,Hengyuan Hu · Adam Lerer · Brandon Cui · Luis Pineda · Noam Brown · Jakob Foerster,
Off-Belief Learning,2021,ICML,In Reinforcement Learning 12,Naman Agarwal · Elad Hazan · Anirudha Majumdar · Karan Singh,
A Regret Minimization Approach to Iterative Learning Control,2021,ICML,In Online Learning 1,Jose Correa · Andres Cristi · Paul Duetting · Ashkan Norouzi-Fard,
Fairness and Bias in Online Selection,2021,ICML,In Optimization and Algorithms 3,Wu Lin · Frank Nielsen · Khan Emtiyaz · Mark Schmidt,online learning
Tractable structured natural-gradient descent using local parameterizations,2021,ICML,In Reinforcement Learning Theory 1,Yun Kuen Cheung · Georgios Piliouras,
"Online Optimization in Games via Control Theory: Connecting Regret, Passivity and Poincaré Recurrence",2021,ICML,,,optimization/online learning
Spotlight,2021,ICML,In Reinforcement Learning 12,André Biedenkapp · Raghu Rajan · Frank Hutter · Marius Lindauer,
TempoRL: Learning When to Act,2021,ICML,In Algorithms and Applications,Youngwon Choi · Sungdong Lee · Joong-Ho (Johann) Won,
Learning from Nested Data with Ornstein Auto-Encoders,2021,ICML,In Reinforcement Learning and Optimization,Tianhao Wu · Yunchang Yang · Simon Du · Liwei Wang,
On Reinforcement Learning with Adversarial Corruption and Its Application to Block MDP,2021,ICML,In Optimization and Algorithms 3,Darius Afchar · Vincent Guigue · Romain Hennequin,reinforcement learning
Towards Rigorous Interpretations: a Formalisation of Feature Attribution,2021,ICML,In Game Theory and Econ,Bo Li · Lijun Li · Ankang Sun · Chenhao Wang · Yingfan Wang,
Approximate Group Fairness for Clustering,2021,ICML,In Learning Theory 4,Difan Zou · Spencer Frei · Quanquan Gu,
Provable Robustness of Adversarial Training for Learning Halfspaces with Noise,2021,ICML,In Supervised Learning 2,Damien Garreau · Dina Mardaoui,
What does LIME really see in images?,2021,ICML,In Reinforcement Learning Theory 1,Angeliki Kamoutsi · Goran Banjac · John Lygeros,
Efficient Performance Bounds for Primal-Dual Reinforcement Learning from Demonstrations,2021,ICML,In Online Learning 1,Qingyun Wu · Chi Wang · John Langford · Paul Mineiro · Marco Rossi,reinforcement learning
ChaCha for Online AutoML,2021,ICML,In Optimization and Algorithms 3,Rong Yin · Weiping Wang · Dan Meng,online learning
"Distributed Nystr\""{o}m Kernel Learning with Communications",2021,ICML,In Reinforcement Learning 12,Simon Shen · Yecheng Ma · Omer Gottesman · Finale Doshi-Velez,
State Relevance for Off-Policy Evaluation,2021,ICML,In Game Theory and Econ,Dung Ngo · Logan Stapleton · Vasilis Syrgkanis · Steven Wu,reinforcement learning
Incentivizing Compliance with Algorithmic Instruments,2021,ICML,In Online Learning 1,Chloé Rouyer · Yevgeny Seldin · Nicolò Cesa-Bianchi,
An Algorithm for Stochastic and Adversarial Bandits with Switching Costs,2021,ICML,In Reinforcement Learning and Optimization,Sebastian Curi · Ilija Bogunovic · Andreas Krause,
Combining Pessimism with Optimism for Robust and Efficient Model-Based Deep Reinforcement Learning,2021,ICML,In Algorithms and Applications,Omar Darwiche Domingues · Pierre Menard · Matteo Pirotta · Emilie Kaufmann · Michal Valko,reinforcement learning
Kernel-Based Reinforcement Learning: A Finite-Time Analysis,2021,ICML,In Supervised Learning 2,Francois Buet-Golfouse,reinforcement learning
"Narrow Margins: Classification, Margins and Fat Tails",2021,ICML,In Reinforcement Learning Theory 1,Kishan Panaganti · Dileep Kalathil,
Robust Reinforcement Learning using Least Squares Policy Iteration with Provable Performance Guarantees,2021,ICML,In Learning Theory 4,Chirag Gupta · Aaditya Ramdas,reinforcement learning
Distribution-Free Calibration Guarantees for Histogram Binning without Sample Splitting,2021,ICML,In Supervised Learning 2,Q&A,
Inferring Latent Dynamics Underlying Neural Population Activity via Neural Differential Equations,2021,ICML,In Learning Theory 5,Nicolas Perez-Nieves · Yaodong Yang · Oliver Slumbers · David Mguni · Ying Wen · Jun Wang,
Modelling Behavioural Diversity for Learning in Open-Ended Games,2021,ICML,In Bandits 1,Romain Camilleri · Kevin Jamieson · Julian Katz-Samuels,
High-dimensional Experimental Design and Kernel Bandits,2021,ICML,In Kernel Methods,Anna Korba · Pierre-Cyril Aubin-Frankowski · Szymon Majewski · Pierre Ablin,
Kernel Stein Discrepancy Descent,2021,ICML,In Deep Learning Theory 3,Shahar Azulay · Edward Moroshko · Mor Shpigel Nacson · Blake Woodworth · Nati Srebro · Amir Globerson · Daniel Soudry,
On the Implicit Bias of Initialization Shape: Beyond Infinitesimal Mirror Descent,2021,ICML,In Sparsity and Compressed Sensing,Mohammad Zalbagi Darestani · Akshay Chaudhari · Reinhard Heckel,
Measuring Robustness in Deep Learning Based Compressive Sensing,2021,ICML,In Learning Theory 6,Ravi Sundaram · Anil Vullikanti · Haifeng Xu · Fan Yao,
PAC-Learning for Strategic Classification,2021,ICML,In Time Series 1,Song Wei · Yao Xie · Dobromir Rahnev,
Inferring serial correlation with dynamic backgrounds,2021,ICML,In Reinforcement Learning 13,Brandon Araki · Xiao Li · Kiran Vodrahalli · Jonathan DeCastro · Micah Fry · Daniela Rus,
The Logical Options Framework,2021,ICML,In Reinforcement Learning and Bandits,Ruosong Wang · Yifan Wu · Ruslan Salakhutdinov · Sham Kakade,
Instabilities of Offline RL with Pre-Trained Neural Representation,2021,ICML,In Reinforcement Learning and Bandits,Ryo Yonetani · Tatsunori Taniai · Mohammadamin Barekatain · Mai Nishimura · Asako Kanezaki,representation
Path Planning using Neural A* Search,2021,ICML,In Reinforcement Learning and Bandits,Kan Xu · Xuanyi Zhao · Hamsa Bastani · Osbert Bastani,
Group-Sparse Matrix Factorization for Transfer Learning of Word Embeddings,2021,ICML,In Reinforcement Learning and Bandits,Gen Li · Changxiao Cai · Yuxin Chen · Yuantao Gu · Yuting Wei · Yuejie Chi,sparse/transfer learning
Tightening the Dependence on Horizon in the Sample Complexity of Q-Learning,2021,ICML,In Reinforcement Learning 13,Shuang Qiu · Jieping Ye · Zhaoran Wang · Zhuoran Yang,
