,Title,Year,Source,Authors,Class,topic
474,Pure Noise to the Rescue of Insufficient Data: Improving Imbalanced Classification by Training on Random Noise Images,2022,ICML,In Poster Session 1,Alexandre Rame · Corentin Dancette · Matthieu Cord,
633,Accelerating Bayesian Optimization for Biological Sequence Design with Denoising Autoencoders,2022,ICML,In Poster Session 1,Parnian Kassraie · Jonas Rothfuss · Andreas Krause,optimization/bayesian
772,A Joint Exponential Mechanism For Differentially Private Top-,2022,ICML,In Poster Session 1,Refael Kohen · Or Sheffet,
869,Poster Session 1,2022,ICML,Hongming Zhang · Yiyuan Li,Social,
870,Commonsense Knowledge Discovery and Acquisition,2022,ICML,Haohan Wang · Sarah Tan · Chirag Agarwal · Chhavi Yadav · Jaydeep J Borkar,Break,
871,Trustworthy Machine Learning Social,2022,ICML,Invited Talk,,
873,Solving the Right Problems: Making ML Models Relevant to Healthcare and the Life Sciences,2022,ICML,,,
875,Un-Bookclub Haben: The Deafblind Woman Who Conquered Harvard Law,2022,ICML,In OPT: First Order,Ron Dorfman · Kfir Levy,
876,Adapting to Mixing Time in Stochastic Optimization with Markovian Data,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Gregor Bachmann · Lorenzo Noci · Thomas Hofmann,optimization
877,How Tempering Fixes Data Augmentation in Bayesian Neural Networks,2022,ICML,In Session 4 Track 10,Chengchun Shi · Masatoshi Uehara · Jiawei Huang · Nan Jiang,bayesian/augmentation
878,A Minimax Learning Approach to Off-Policy Evaluation in Confounded Partially Observable Markov Decision Processes,2022,ICML,Session,,reinforcement learning
880,MISC: General Machine Learning Techniques,2022,ICML,Session,,
881,T: Learning Theory/Domain Adaptation,2022,ICML,Session,,
882,Applications,2022,ICML,Session,,
883,PM: Variational Inference/Bayesian Models and Methods,2022,ICML,Session,,bayesian/inference
884,Reinforcement Learning: Deep RL,2022,ICML,Session,,reinforcement learning
885,DL: Theory,2022,ICML,Session,,
886,Social Aspects/MISC,2022,ICML,Session,,
887,OPT: First Order,2022,ICML,Spotlight,,
888,T: Game Theory/RL/Planning,2022,ICML,In Applications,Peter J. Bevan · Amir Atapour-Abarghouei,
889,Skin Deep Unlearning: Artefact and Instrument Debiasing in the Context of Melanoma Classification,2022,ICML,In Deep Learning,Samy Jelassi · Yuanzhi Li,
890,Towards understanding how momentum improves generalization in deep learning,2022,ICML,In DL: Theory,Aiqing Zhu · Pengzhan Jin · Beibei Zhu · Yifa Tang,
891,On Numerical Integration in Neural Ordinary Differential Equations,2022,ICML,In Session 4 Track 2,Samantha Chen · Sunhyuk Lim · Facundo Memoli · Zhengchao Wan · Yusu Wang,
892,Weisfeiler-Lehman Meets Gromov-Wasserstein,2022,ICML,In Session 4 Track 3,Meilin Chen · Weijie Chen · Shicai Yang · Jie Song · Xinchao Wang · Lei Zhang · Yunfeng Yan · Donglian Qi · Yueting Zhuang · Di Xie · Shiliang Pu,
893,Learning Domain Adaptive Object Detection with Probabilistic Teacher,2022,ICML,In Reinforcement Learning: Deep RL,Athul Paul Jacob · David Wu · Gabriele Farina · Adam Lerer · Hengyuan Hu · Anton Bakhtin · Jacob Andreas · Noam Brown,adaptive
894,Modeling Strong and Human-Like Gameplay with KL-Regularized Search,2022,ICML,In Session 4 Track 8,Jan Macdonald · Mathieu Besançon · Sebastian Pokutta,
895,Interpretable Neural Networks with Frank-Wolfe: Sparse Relevance Maps and Relevance Orderings,2022,ICML,In Session 4 Track 8,Jonathan Crabbé · Mihaela van der Schaar,sparse
896,Label-Free Explainability for Unsupervised Models,2022,ICML,In Applications,Benjamin Coleman · Benito Geordie · Li Chou · R. A. Leo Elworth · Todd Treangen · Anshumali Shrivastava,
897,One-Pass Diversified Sampling with Application to Terabyte-Scale Genomic Sequence Streams,2022,ICML,In Session 4 Track 7,James B Simon · Sajant Anand · Michael R DeWeese,
898,Reverse Engineering the Neural Tangent Kernel,2022,ICML,In Session 4 Track 1,Tiffany Vlaar · Jonathan Frankle,
899,What Can Linear Interpolation of Neural Network Loss Landscapes Tell Us?,2022,ICML,In T: Learning Theory/Domain Adaptation,Aryeh Kontorovich · Menachem Sadigurschi · Uri Stemmer,
900,Adaptive Data Analysis with Correlated Observations,2022,ICML,In MISC: General Machine Learning Techniques,Jy yong Sohn · Liang Shang · Hongxu Chen · Jaekyun Moon · Dimitris Papailiopoulos · Kangwook Lee,adaptive
901,GenLabel: Mixup Relabeling using Generative Models,2022,ICML,In Session 4 Track 6,Vladislav Kurenkov · Sergey Kolesnikov,generative model
902,Showing Your Offline Reinforcement Learning Work: Online Evaluation Budget Matters,2022,ICML,In Reinforcement Learning: Deep RL,Yunfei Li · Tian Gao · Jiaqi Yang · Huazhe Xu · Yi Wu,reinforcement learning/online learning
903,Phasic Self-Imitative Reduction for Sparse-Reward Goal-Conditioned Reinforcement Learning,2022,ICML,In DL: Theory,Ruili Feng · Jie Xiao · Kecheng Zheng · Deli Zhao · Jingren Zhou · Qibin Sun · Zheng-Jun Zha,reinforcement learning/sparse
904,Principled Knowledge Extrapolation with GANs,2022,ICML,In Session 4 Track 4,Jing Lin · Xiaowan Hu · Yuanhao Cai · Haoqian Wang · Youliang Yan · Xueyi Zou · Yulun Zhang · Luc Van Gool,
905,Unsupervised Flow-Aligned Sequence-to-Sequence Learning for Video Restoration,2022,ICML,In Session 4 Track 8,Jie Ren · Mingjie Li · Meng Zhou · Shih-Han Chan · Quanshi Zhang,zero_few-shot/flow
906,Towards Theoretical Analysis of Transformation Complexity of ReLU DNNs,2022,ICML,In T: Learning Theory/Domain Adaptation,Shiwei Zeng · Jie Shen,
907,Efficient PAC Learning from the Crowd with Pairwise Comparisons,2022,ICML,In Session 4 Track 2,Linjun Zhang · Zhun Deng · Kenji Kawaguchi · James Zou,
908,When and How Mixup Improves Calibration,2022,ICML,In Deep Learning,Atish Agarwala · Samuel Schoenholz,
909,Deep equilibrium networks are sensitive to initialization statistics,2022,ICML,In Social Aspects/MISC,Kaiyu Yang · Jacqueline Yau · Li Fei-Fei · Jia Deng · Olga Russakovsky,
910,A Study of Face Obfuscation in ImageNet,2022,ICML,In MISC: General Machine Learning Techniques,Khai Nguyen · Dang Nguyen · Quoc Nguyen · Tung Pham · Hung Bui · Dinh Phung · Trung Le · Nhat Ho,
911,On Transportation of Mini-batches: A Hierarchical Approach,2022,ICML,In Session 4 Track 6,Qi Wang · Herke van Hoof,
912,Model-based Meta Reinforcement Learning using Graph Structured Surrogate Models and Amortized Policy Search,2022,ICML,In Session 4 Track 4,Jintai Chen · KuanLun Liao · Kun Wei · Haochao Ying · Danny Z Chen · Jian Wu,reinforcement learning/graph/meta-learning
913,ME-GAN: Learning Panoptic Electrocardio Representations for Multi-view ECG Synthesis Conditioned on Heart Diseases,2022,ICML,In Deep Learning,Jiahao Su · Wonmin Byeon · Furong Huang,representation/multi-view
914,Scaling-up Diverse Orthogonal Convolutional Networks by a Paraunitary Framework,2022,ICML,In DL: Theory,Jianyi Yang · Shaolei Ren,transformer
915,"Informed Learning by Wide Neural Networks: Convergence, Generalization and Sampling Complexity",2022,ICML,In Session 4 Track 3,Ziping Xu · Ambuj Tewari,
916,On the Statistical Benefits of Curriculum Learning,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Martin Jankowiak · Du Phan,
917,Surrogate Likelihoods for Variational Annealed Importance Sampling,2022,ICML,In Session 4 Track 10,Chi Jin · Qinghua Liu · Tiancheng Yu,
918,The Power of Exploiter: Provable Multi-Agent RL in Large State Spaces,2022,ICML,In OPT: First Order,Yajie Bao · Michael Crawshaw · Shan Luo · Mingrui Liu,reinforcement learning/multi-agent
919,Fast Composite Optimization and Statistical Recovery in Federated Learning,2022,ICML,In Social Aspects/MISC,Changjian Shui · Qi CHEN · Jiaqi Li · Boyu Wang · Christian Gagne,optimization/federated learning
920,Fair Representation Learning through Implicit Path Alignment,2022,ICML,In T: Learning Theory/Domain Adaptation,Ahmadreza Moradipari · Berkay Turan · Yasin Abbasi-Yadkori · Mahnoosh Alizadeh · Mohammad Ghavamzadeh,representation
921,Feature and Parameter Selection in Stochastic Linear Bandits,2022,ICML,In Session 4 Track 6,Jiajun Fan · Changnan Xiao,
922,Generalized Data Distribution Iteration,2022,ICML,In Session 4 Track 4,Yichen Gu · DAVID BLAAUW · Joshua Welch,
923,Variational Mixtures of ODEs for Inferring Cellular Gene Expression Dynamics,2022,ICML,In Session 4 Track 1,Arindam Banerjee · Tiancong Chen · Xinyan Li · Yingxue Zhou,
924,Stability Based Generalization Bounds for Exponential Family Langevin Dynamics,2022,ICML,In DL: Theory,Ruoqi Shen · Sebastien Bubeck · Suriya Gunasekar,
925,Data Augmentation as Feature Manipulation,2022,ICML,In MISC: General Machine Learning Techniques,Randy Ardywibowo · Zepeng Huo · Zhangyang “Atlas” Wang · Bobak Mortazavi · Shuai Huang · Xiaoning Qian,augmentation
926,VariGrow: Variational Architecture Growing for Task-Agnostic Continual Learning based on Bayesian Novelty,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Conor Tillinghast · Zheng Wang · Shandian Zhe,bayesian
927,Nonparametric Sparse Tensor Factorization with Hierarchical Gamma Processes,2022,ICML,In OPT: First Order,Jingzhao Zhang · Hongzhou Lin · Subhro Das · Suvrit Sra · Ali Jadbabaie,metric/sparse
928,Beyond Worst-Case Analysis in Stochastic Approximation: Moment Estimation Improves Instance Complexity,2022,ICML,In T: Game Theory/RL/Planning,Abraham Frandsen · Rong Ge · Holden Lee,
929,Extracting Latent State Representations with Linear Dynamics from Rich Observations,2022,ICML,In Session 4 Track 7,Rebekka Burkholz,representation
930,Convolutional and Residual Networks Provably Contain Lottery Tickets,2022,ICML,In MISC: General Machine Learning Techniques,Zhaowei Zhu · Jialu Wang · Yang Liu,
931,Beyond Images: Label Noise Transition Matrix Estimation for Tasks with Lower-Quality Features,2022,ICML,In Session 4 Track 4,Yuqing Du · Daniel Ho · Alexander Alemi · Eric Jang · Mohi Khansari,zero_few-shot
932,Bayesian Imitation Learning for End-to-End Mobile Manipulation,2022,ICML,In Session 4 Track 1,Songtao Liu · Rex (Zhitao) Ying · Hanze Dong · Lanqing Li · Tingyang Xu · Yu Rong · Peilin Zhao · Junzhou Huang · Dinghao Wu,bayesian/imitation learning
933,Local Augmentation for Graph Neural Networks,2022,ICML,In T: Learning Theory/Domain Adaptation,Zhengquan Luo · Yunlong Wang · Zilei Wang · Zhenan Sun · Tieniu Tan,graph/augmentation
934,Disentangled Federated Learning for Tackling Attributes Skew via Invariant Aggregation and Diversity Transferring,2022,ICML,In Session 4 Track 6,Eli Meirom · Haggai Maron · Shie Mannor · Gal Chechik,transfer learning/federated learning
935,Optimizing Tensor Network Contraction Using Reinforcement Learning,2022,ICML,In Session 4 Track 8,Hongxin Wei · RENCHUNZI XIE · Hao Cheng · LEI FENG · Bo An · Yixuan Li,reinforcement learning
936,Mitigating Neural Network Overconfidence with Logit Normalization,2022,ICML,In T: Learning Theory/Domain Adaptation,Reese Pathak · Cong Ma · Martin Wainwright,
937,A new similarity measure for covariate shift with applications to nonparametric regression,2022,ICML,Victor Silva · Huan Zhang · Nathaniel Rose · Arjun Subramonian · Krunoslav Lehman Pavasovic · Ana Da Hora,Spotlight,metric
938,Black in AI and Queer in AI Joint Social Event,2022,ICML,In T: Game Theory/RL/Planning,Scott Emmons · Caspar Oesterheld · Andrew Critch · Vincent Conitzer · Stuart Russell,
939,"For Learning in Symmetric Teams, Local Optima are Global Nash Equilibria",2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Feynman Liang · Michael Mahoney · Liam Hodgkinson,metric
940,Fat–Tailed Variational Inference with Anisotropic Tail Adaptive Flows,2022,ICML,In OPT: First Order,Alberto Bietti · Chen-Yu Wei · Miro Dudik · John Langford · Steven Wu,zero_few-shot/adaptive/inference/flow
941,Personalization Improves Privacy-Accuracy Tradeoffs in Federated Learning,2022,ICML,In Session 4 Track 1,Kun Chen · Dachao Lin · Zhihua Zhang,federated learning
942,On Non-local Convergence Analysis of Deep Linear Networks,2022,ICML,In DL: Theory,Yizhang Lou · Chris Mingard · Soufiane Hayou,
943,Feature Learning and Signal Propagation in Deep Neural Networks,2022,ICML,In Social Aspects/MISC,Dongha Kim · Kunwoong Kim · Insung Kong · Ilsang Ohn · Yongdai Kim,
944,Learning fair representation with a parametric integral probability metric,2022,ICML,In Applications,Melih Yilmaz · William Fondrie · Wout Bittremieux · Sewoong Oh · William Noble,representation/metric
945,De novo mass spectrometry peptide sequencing with a transformer model,2022,ICML,In Reinforcement Learning: Deep RL,Fabian Paischer · Thomas Adler · Vihang Patil · Angela Bitto-Nemling · Markus Holzleitner · Sebastian Lehner · Hamid Eghbal-zadeh · Sepp Hochreiter,transformer
946,History Compression via Language Models in Reinforcement Learning,2022,ICML,In Session 4 Track 2,Yiting Cao · Chao Lan,reinforcement learning
947,A Model-Agnostic Randomized Learning Framework based on Random Hypothesis Subspace Sampling,2022,ICML,In Reinforcement Learning: Deep RL,Xingyu Liu · Deepak Pathak · Kris Kitani,
948,REvolveR: Continuous Evolutionary Models for Robot-to-robot Policy Transfer,2022,ICML,In MISC: General Machine Learning Techniques,Eugene Ndiaye,transfer learning
949,Stable Conformal Prediction Sets,2022,ICML,In Social Aspects/MISC,Tian Dong · Bo Zhao · Lingjuan Lyu,
950,Privacy for Free: How does Dataset Condensation Help Privacy?,2022,ICML,In Session 4 Track 1,Zeke Xie · Xinrui Wang · Huishuai Zhang · Issei Sato · Masashi Sugiyama,
951,Adaptive Inertia: Disentangling the Effects of Adaptive Learning Rate and Momentum,2022,ICML,In DL: Theory,Zhiyuan Li · Srinadh Bhojanapalli · Manzil Zaheer · Sashank Jakkam Reddi · Sanjiv Kumar,adaptive
952,Robust Training of Neural Networks Using Scale Invariant Architectures,2022,ICML,In Applications,Chloe Hsu · Robert Verkuil · Jason Liu · Zeming Lin · Brian Hie · Tom Sercu · Adam Lerer · Alexander Rives,
953,Learning inverse folding from millions of predicted structures,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Kion Fallah · Christopher Rozell,
954,Variational Sparse Coding with Learned Thresholding,2022,ICML,In Session 4 Track 10,Nelson Vadori · Rahul Savani · Thomas Spooner · Sumitra Ganesh,sparse
955,Consensus Multiplicative Weights Update: Learning to Learn using Projector-based Game Signatures,2022,ICML,In Session 4 Track 9,Wei Jiang · Bokun Wang · Yibo Wang · Lijun Zhang · Tianbao Yang,
956,Optimal Algorithms for Stochastic Multi-Level Compositional Optimization,2022,ICML,In T: Game Theory/RL/Planning,Qinghua Liu · Yuanhao Wang · Chi Jin,optimization
957,Learning Markov Games with Adversarial Opponents: Efficient Algorithms and Fundamental Limits,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Antonios Alexos · Alex Boyd · Stephan Mandt,
958,Structured Stochastic Gradient MCMC,2022,ICML,In OPT: First Order,Bokun Wang · Tianbao Yang,
959,Finite-Sum Coupled Compositional Stochastic Optimization: Theory and Applications,2022,ICML,In PM: Variational Inference/Bayesian Models and Methods,Zhao Tang Luo · Huiyan Sang · Bani Mallick,optimization
960,BAMDT: Bayesian Additive Semi-Multivariate Decision Trees for Nonparametric Regression,2022,ICML,In OPT: First Order,Sharan Vaswani · Benjamin Dubois-Taine · Reza Babanezhad,bayesian/metric
961,"Towards Noise-adaptive, Problem-adaptive (Accelerated) Stochastic Gradient Descent",2022,ICML,In T: Learning Theory/Domain Adaptation,Yinglun Zhu · Dylan Foster · John Langford · Paul Mineiro,adaptive
962,Contextual Bandits with Large Action Spaces: Made Practical,2022,ICML,In DL: Theory,Nikunj Umesh Saunshi · Jordan Ash · Surbhi Goel · Dipendra Kumar Misra · Cyril Zhang · Sanjeev Arora · Sham Kakade · Akshay Krishnamurthy,
963,Understanding Contrastive Learning Requires Incorporating Inductive Biases,2022,ICML,In T: Learning Theory/Domain Adaptation,Ishaan Gulrajani · Tatsunori Hashimoto,contrastive learning
964,Identifiability Conditions for Domain Adaptation,2022,ICML,In Session 4 Track 1,Keiichiro Yamamura · Haruki Sato · Nariaki Tateiwa · Nozomi Hata · Toru Mitsutake · Issa Oe · Hiroki Ishikura · Katsuki Fujisawa,
965,Diversified Adversarial Attacks based on Conjugate Gradient Method,2022,ICML,In Session 4 Track 6,David Ireland · Giovanni Montana,
966,LeNSE: Learning To Navigate Subgraph Embeddings for Large-Scale Combinatorial Optimisation,2022,ICML,In Social Aspects/MISC,Hyungrok Do · Preston Putzel · Axel Martin · Padhraic Smyth · Judy Zhong,graph
967,Fair Generalized Linear Models with a Convex Penalty,2022,ICML,In Session 4 Track 2,Terufumi Morishita · Gaku Morio · Shota Horiguchi · Hiroaki Ozaki · Nobuo Nukaga,
968,Rethinking Fano’s Inequality in Ensemble Learning,2022,ICML,In Applications,Heeseung Kim · Sungwon Kim · Sungroh Yoon,
969,Guided-TTS: A Diffusion Model for Text-to-Speech via Classifier Guidance,2022,ICML,In Session 4 Track 10,Keegan Harris · Dung Ngo · Logan Stapleton · Hoda Heidari · Steven Wu,
970,Strategic Instrumental Variable Regression: Recovering Causal Relationships From Strategic Responses,2022,ICML,In T: Learning Theory/Domain Adaptation,Ilias Diakonikolas · Daniel Kane · Ankit Pensia · Thanasis Pittas,
