,Title,Year,Source,Authors,Class,topic
844,Guided Exploration with Proximal Policy Optimization using a Single Demonstration,2021,ICML,In Probabilistic Methods 1,Zhibin Duan · Dongsheng Wang · Bo Chen · CHAOJIE WANG · Wenchao Chen · yewen li · Jie Ren · Mingyuan Zhou,optimization
845,Sawtooth Factorial Topic Embeddings Guided Gamma Belief Network,2021,ICML,In Deep Learning Theory 2,Ruili Feng · Zhouchen Lin · jiapeng zhu · Deli Zhao · Jingren Zhou · Zheng-Jun Zha,
846,Uncertainty Principles of Encoding GANs,2021,ICML,In Learning Theory 2,Pierre Laforgue · Guillaume Staerman · Stephan Clémençon,
847,Generalization Bounds in the Presence of Outliers: a Median-of-Means Study,2021,ICML,In Learning Theory 1,Tengyang Xie · Nan Jiang,
848,Batch Value-function Approximation with Only Realizability,2021,ICML,In Reinforcement Learning 10,Kimin Lee · Michael Laskin · Aravind Srinivas · Pieter Abbeel,
849,SUNRISE: A Simple Unified Framework for Ensemble Learning in Deep Reinforcement Learning,2021,ICML,In Learning Theory 3,Gen Li · Yuantao Gu,reinforcement learning
850,Theory of Spectral Method for Union of Subspaces-Based Random Geometry Graph,2021,ICML,In Supervised Learning 1,Kunal Dahiya · Ananye Agarwal · Deepak Saini · Gururaj K · Jian Jiao · Amit Singh · Sumeet Agarwal · Purushottam Kar · Manik Varma,graph
851,SiameseXML: Siamese Networks meet Extreme Classifiers with 100M Labels,2021,ICML,In Learning Theory 2,Qian Zhang · Yilin Zheng · Jean Honorio,
852,Meta Learning for Support Recovery in High-dimensional Precision Matrix Estimation,2021,ICML,In Optimization (Nonconvex),Trang Tran · Lam Nguyen · Quoc Tran-Dinh,meta-learning
853,SMG: A Shuffling Gradient-Based Method with Momentum,2021,ICML,In Reinforcement Learning 10,Evan Liu · Aditi Raghunathan · Percy Liang · Chelsea Finn,
854,Decoupling Exploration and Exploitation for Meta-Reinforcement Learning without Sacrifices,2021,ICML,In Reinforcement Learning 11,Theresa Eimer · André Biedenkapp · Frank Hutter · Marius Lindauer,reinforcement learning/meta-learning
855,Self-Paced Context Evaluation for Contextual Reinforcement Learning,2021,ICML,In Learning Theory 1,Yanjun Han · Yining Wang · Xi Chen,reinforcement learning
856,Adversarial Combinatorial Bandits with General Non-linear Reward Functions,2021,ICML,In Supervised Learning 1,Ankit Singh Rawat · Aditya Menon · Wittawat Jitkrittum · Sadeep Jayasumana · Felix Xinnan Yu · Sashank Jakkam Reddi · Sanjiv Kumar,
857,Disentangling Sampling and Labeling Bias for Learning in Large-output Spaces,2021,ICML,In Learning Theory 3,Nadav Barak · Sivan Sabato,
858,Approximating a Distribution Using Weight Queries,2021,ICML,In Probabilistic Methods 1,Mohammad Mahdi Derakhshani · Xiantong Zhen · Ling Shao · Cees Snoek,
859,Kernel Continual Learning,2021,ICML,In Deep Learning Theory 2,Quynh Nguyen,
860,On the Proof of Global Convergence of Gradient Descent for Deep ReLU Networks with Linear Widths,2021,ICML,α,-Rank from A Few Entries with Low Rank Matrix Completion,
861,Estimating,2021,ICML,In Learning Theory 1,David Bruns-Smith,
862,Model-Free and Model-Based Policy Evaluation when Causality is Uncertain,2021,ICML,In Deep Learning Theory 2,Quynh Nguyen · Marco Mondelli · Guido Montufar,
863,Tight Bounds on the Smallest Eigenvalue of the Neural Tangent Kernel for Deep ReLU Networks,2021,ICML,In Probabilistic Methods 1,Fan Ding · Jianzhu Ma · Jinbo Xu · Yexiang Xue,
864,XOR-CD: Linearly Convergent Constrained Structure Generation,2021,ICML,In Reinforcement Learning 11,Jaekyeom Kim · Seohong Park · Gunhee Kim,optimization/generative model
865,Unsupervised Skill Discovery with Bottleneck Option Learning,2021,ICML,In Reinforcement Learning 10,Yang Li · Junier Oliva,
866,Active Feature Acquisition with Generative Surrogate Models,2021,ICML,In Learning Theory 2,Y. Samuel Wang · Si Kai Lee · Panos Toulis · Mladen Kolar,generative model/active learning
867,Robust Inference for High-Dimensional Linear Models via Residual Randomization,2021,ICML,In Optimization (Nonconvex),Nadav Hallak · Panayotis Mertikopoulos · Volkan Cevher,inference
868,Regret Minimization in Stochastic Non-Convex Learning via a Proximal-Gradient Approach,2021,ICML,In Supervised Learning 1,Hedda Cohen Indelman · Tamir Hazan,
869,Learning Randomly Perturbed Structured Predictors for Direct Loss Minimization,2021,ICML,In Optimization (Nonconvex),Eduard Gorbunov · Konstantin Burlachenko · Zhize Li · Peter Richtarik,
870,MARINA: Faster Non-Convex Distributed Learning with Compression,2021,ICML,In Reinforcement Learning 10,Junfeng Wen · Saurabh Kumar · Ramki Gummadi · Dale Schuurmans,
871,Characterizing the Gap Between Actor-Critic and Policy Gradient,2021,ICML,In Supervised Learning 1,Ryan Henderson · Djork-Arné Clevert · Floriane Montanari,
872,Improving Molecular Graph Neural Network Explainability with Orthonormalization and Induced Sparsity,2021,ICML,In Deep Learning Theory 2,Valentin Khrulkov · Artem Babenko · Ivan Oseledets,graph
873,Functional Space Analysis of Local GAN Convergence,2021,ICML,In Learning Theory 3,Yuan Deng · Sébastien Lahaie · Vahab Mirrokni · Song Zuo,
874,Revenue-Incentive Tradeoffs in Dynamic Reserve Pricing,2021,ICML,In Learning Theory 2,Yu Bai · Song Mei · Huan Wang · Caiming Xiong,
875,Don’t Just Blame Over-parametrization for Over-confidence: Theoretical Analysis of Calibration in Binary Classification,2021,ICML,In Reinforcement Learning 11,Clément Romac · Rémy Portelas · Katja Hofmann · Pierre-Yves Oudeyer,
876,TeachMyAgent: a Benchmark for Automatic Curriculum Learning in Deep RL,2021,ICML,In Learning Theory 1,Botao Hao · Xiang Ji · Yaqi Duan · Hao Lu · Csaba Szepesvari · Mengdi Wang,reinforcement learning
877,Bootstrapping Fitted Q-Evaluation for Off-Policy Inference,2021,ICML,In Probabilistic Methods 1,Alek Dimitriev · Mingyuan Zhou,reinforcement learning/inference
878,ARMS: Antithetic-REINFORCE-Multi-Sample Gradient for Binary Variables,2021,ICML,In Deep Learning Theory 2,Zitong Yang · Yu Bai · Song Mei,
879,Exact Gap between Generalization Error and Uniform Convergence in Random Feature Models,2021,ICML,In Probabilistic Methods 1,Jay Whang · Erik Lindgren · Alexandros Dimakis,
880,Composing Normalizing Flows for Inverse Problems,2021,ICML,In Learning Theory 1,Shunta Akiyama · Taiji Suzuki,zero_few-shot/flow
881,On Learnability via Gradient Method for Two-Layer ReLU Neural Networks in Teacher-Student Setting,2021,ICML,In Optimization (Nonconvex),Kaiyi Ji · Junjie Yang · Yingbin LIANG,
882,Bilevel Optimization: Convergence Analysis and Enhanced Design,2021,ICML,In Reinforcement Learning 11,Austin W. Hanjie · Victor Zhong · Karthik Narasimhan,optimization
883,Grounding Language to Entities and Dynamics for Generalization in Reinforcement Learning,2021,ICML,In Learning Theory 2,Samet Oymak · Mingchen Li · Mahdi Soltanolkotabi,reinforcement learning
884,Generalization Guarantees for Neural Architecture Search with Train-Validation Split,2021,ICML,In Supervised Learning 1,Anna-Kathrin Kopetzki · Bertrand Charpentier · Daniel Zügner · Sandhya Giri · Stephan Günnemann,
885,Evaluating Robustness of Predictive Uncertainty Estimation: Are Dirichlet-based Models Reliable?,2021,ICML,In Reinforcement Learning 10,Florin Gogianu · Tudor Berariu · Mihaela Rosca · Claudia Clopath · Lucian Busoniu · Razvan Pascanu,
886,Spectral Normalisation for Deep Reinforcement Learning: An Optimisation Perspective,2021,ICML,In Learning Theory 3,Sushant Agarwal · Shahin Jabbari · Chirag Agarwal · Sohini Upadhyay · Steven Wu · Hima Lakkaraju,reinforcement learning
887,Towards the Unification and Robustness of Perturbation and Gradient Based Explanations,2021,ICML,In Reinforcement Learning 11,Markus Wulfmeier · Dushyant Rao · Roland Hafner · Thomas Lampe · Abbas Abdolmaleki · Tim Hertweck · Michael Neunert · Dhruva Tirumala Bukkapatnam · Noah Siegel · Nicolas Heess · Martin Riedmiller,
888,Data-efficient Hindsight Off-policy Option Learning,2021,ICML,In Optimization (Nonconvex),Sai Praneeth Reddy Karimireddy · Lie He · Martin Jaggi,reinforcement learning
889,Learning from History for Byzantine Robust Optimization,2021,ICML,In Supervised Learning 1,Ying WEI · Peilin Zhao · Junzhou Huang,optimization
890,Meta-learning Hyperparameter Performance Prediction with Neural Processes,2021,ICML,In Learning Theory 1,Chunjiang Zhu · Qinqing Liu · Jinbo Bi,meta-learning
891,Spectral vertex sparsifiers and pair-wise spanners over distributed graphs,2021,ICML,In Reinforcement Learning 10,Jimmy (Tsung-Yen) Yang · Justinian Rosca · Karthik Narasimhan · Peter Ramadge,graph
892,Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,2021,ICML,In Learning Theory 3,Maria Refinetti · Sebastian Goldt · FLORENT KRZAKALA · Lenka Zdeborova,reinforcement learning/optimization
893,Classifying high-dimensional Gaussian mixtures: Where kernel methods fail and neural networks succeed,2021,ICML,In Learning Theory 2,Fan Zhou · Ping Li,
894,Optimal Estimation of High Dimensional Smooth Additive Function Based on Noisy Observations,2021,ICML,In Deep Learning Theory 2,Spencer Frei · Yuan Cao · Quanquan Gu,
895,Provable Generalization of SGD-trained Neural Networks of Any Width in the Presence of Adversarial Label Noise,2021,ICML,In Probabilistic Methods 1,Carol Mak · Fabian Zaiser · Luke Ong,
896,Nonparametric Hamiltonian Monte Carlo,2021,ICML,In Learning Theory 1,Q&A,metric
906,Reserve Price Optimization for First Price Auctions in Display Advertising,2021,ICML,In Optimization and Algorithms 3,Guan-Horng Liu · Tianrong Chen · Evangelos Theodorou,optimization
907,Dynamic Game Theoretic Neural Optimizer,2021,ICML,In Online Learning 1,Xinlei Yi · Xiuxian Li · Tao Yang · Lihua Xie · Tianyou Chai · Karl Johansson,
908,Regret and Cumulative Constraint Violation Analysis for Online Convex Optimization with Long Term Constraints,2021,ICML,In Algorithms and Applications,Xiaorui Liu · Wei Jin · Yao Ma · Yaxin Li · Hua Liu · Yiqi Wang · Ming Yan · Jiliang Tang,optimization/online learning
909,Elastic Graph Neural Networks,2021,ICML,In Learning Theory 4,Spencer Frei · Yuan Cao · Quanquan Gu,graph
910,Agnostic Learning of Halfspaces with Gradient Descent via Soft Margins,2021,ICML,In Reinforcement Learning and Optimization,Shuang Qiu · Xiaohan Wei · Jieping Ye · Zhaoran Wang · Zhuoran Yang,
911,Provably Efficient Fictitious Play Policy Optimization for Zero-Sum Markov Games with Structured Transitions,2021,ICML,In Reinforcement Learning Theory 1,Simon Du · Sham Kakade · Jason Lee · Shachar Lovett · Gaurav Mahajan · Wen Sun · Ruosong Wang,optimization
912,Bilinear Classes: A Structural Framework for Provable Generalization in RL,2021,ICML,In Reinforcement Learning 12,Ying Fan · Yifei Ming,
913,Model-based Reinforcement Learning for Continuous Control with Posterior Sampling,2021,ICML,In Supervised Learning 2,Yang Liu,reinforcement learning
914,Understanding Instance-Level Label Noise: Disparate Impacts and Treatments,2021,ICML,In Learning Theory 4,Romain COUILLET · Florent Chatelain · Nicolas Le Bihan,
915,Two-way kernel matrix puncturing: towards resource-efficient PCA and spectral clustering,2021,ICML,In Game Theory and Econ,Maria Refinetti · Stéphane d'Ascoli · Ruben Ohana · Sebastian Goldt,
916,"Align, then memorise: the dynamics of learning with feedback alignment",2021,ICML,In Algorithms and Applications,Dinglan Peng · Shuxin Zheng · Yatao Li · Guolin Ke · Di He · Tie-Yan Liu,
917,How could Neural Networks understand Programs?,2021,ICML,In Optimization and Algorithms 3,Zi Wang,
918,Zero-Shot Knowledge Distillation from a Decision-Based Black-Box Model,2021,ICML,In Online Learning 1,Arun Kuchibhotla · Qinqing Zheng,zero_few-shot/distillation
919,Near-Optimal Confidence Sequences for Bounded Random Variables,2021,ICML,In Reinforcement Learning 12,Chenjia Bai · Lingxiao Wang · Lei Han · Jianye Hao · Animesh Garg · Peng Liu · Zhaoran Wang,
920,Principled Exploration via Optimistic Bootstrapping and Backward Induction,2021,ICML,In Reinforcement Learning Theory 1,Yaqi Duan · Chi Jin · Zhiyuan Li,
921,Risk Bounds and Rademacher Complexity in Batch Reinforcement Learning,2021,ICML,In Reinforcement Learning and Optimization,Aleksei Petrenko · Erik Wijmans · Brennan Shacklett · Vladlen Koltun,reinforcement learning
922,Megaverse: Simulating Embodied Agents at One Million Experiences per Second,2021,ICML,In Supervised Learning 2,Maximilian Ilse · Jakub Tomczak · Patrick Forré,reinforcement learning
923,Selecting Data Augmentation for Simulating Interventions,2021,ICML,In Reinforcement Learning 12,Oren Peer · Chen Tessler · Nadav Merlis · Ron Meir,augmentation
924,Ensemble Bootstrapping for Q-Learning,2021,ICML,In Reinforcement Learning and Optimization,Filippos Christianos · Georgios Papoudakis · Muhammad Arrasy Rahman · Stefano V. Albrecht,
925,Scaling Multi-Agent Reinforcement Learning with Selective Parameter Sharing,2021,ICML,In Reinforcement Learning Theory 1,Asaf Cassel · Tomer Koren,reinforcement learning/transformer/multi-agent
926,Online Policy Gradient for Model Free Learning of Linear Quadratic Regulators with √T Regret,2021,ICML,In Supervised Learning 2,Durga S · Rishabh Lyer · Ganesh Ramakrishnan · Abir De,online learning
927,Training Data Subset Selection for Regression with Controlled Generalization Error,2021,ICML,In Game Theory and Econ,Gabriele Farina · Andrea Celli · Nicola Gatti · Tuomas Sandholm,
928,Connecting Optimal Ex-Ante Collusion in Teams to Extensive-Form Correlation: Faster Algorithms and Positive Complexity Results,2021,ICML,In Optimization and Algorithms 3,Jun-Kun Wang · Chi-Heng Lin · Jacob Abernethy,
929,A Modular Analysis of Provable Acceleration via Polyak's Momentum: Training a Wide ReLU Network and a Deep Linear Network,2021,ICML,In Online Learning 1,Alfonso Lobos Ruiz · Paul Grigas · Zheng Wen,
930,Joint Online Learning and Decision-making via Dual Mirror Descent,2021,ICML,In Algorithms and Applications,Chris Cummins · Zacharias Fisches · Tal Ben-Nun · Torsten Hoefler · Michael O'Boyle · Hugh Leather,online learning
931,ProGraML: A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations,2021,ICML,In Learning Theory 4,Abi Komanduru · Jean Honorio,graph/optimization/zero_few-shot/representation/flow
932,A Lower Bound for the Sample Complexity of Inverse Reinforcement Learning,2021,ICML,In Game Theory and Econ,Renato Leme · Balasubramanian Sivan · Yifeng Teng · Pratik Worah,reinforcement learning/zero_few-shot
933,Learning to Price Against a Moving Target,2021,ICML,In Reinforcement Learning Theory 1,Kuno Kim · Shivam Garg · Kirankumar Shiragur · Stefano Ermon,
934,Reward Identification in Inverse Reinforcement Learning,2021,ICML,In Supervised Learning 2,Avik Pal · Yingbo Ma · Viral Shah · Christopher Rackauckas,reinforcement learning
935,Opening the Blackbox: Accelerating Neural Differential Equations by Regularizing Internal Solver Heuristics,2021,ICML,In Learning Theory 4,Vincent Divol · Theo Lacombe,
936,Estimation and Quantization of Expected Persistence Diagrams,2021,ICML,In Optimization and Algorithms 3,Robin M Schmidt · Frank Schneider · Philipp Hennig,
937,Descending through a Crowded Valley - Benchmarking Deep Learning Optimizers,2021,ICML,In Algorithms and Applications,Zechun Liu · Zhiqiang Shen · Shichao Li · Koen Helwegen · Dong Huang · Kwang-Ting Cheng,
938,How Do Adam and Training Strategies Help BNNs Optimization,2021,ICML,In Reinforcement Learning 12,sajad khodadadian · Zaiwei Chen · Siva Maguluri,optimization
939,Finite-Sample Analysis of Off-Policy Natural Actor-Critic Algorithm,2021,ICML,In Reinforcement Learning and Optimization,Muhammad Arrasy Rahman · Niklas Hopner · Filippos Christianos · Stefano V. Albrecht,reinforcement learning
940,Towards Open Ad Hoc Teamwork Using Graph-based Policy Learning,2021,ICML,In Online Learning 1,Xavier Fontaine · Pierre Perrault · Michal Valko · Vianney Perchet,graph
941,Online A-Optimal Design and Active Linear Regression,2021,ICML,In Learning Theory 4,Tobias Freidling · Benjamin Poignard · Héctor Climente-González · Makoto Yamada,online learning/active learning
942,Post-selection inference with HSIC-Lasso,2021,ICML,In Supervised Learning 2,Mingyuan Zhang · Jane Lee · Shivani Agarwal,inference
943,Learning from Noisy Labels with No Change to the Training Process,2021,ICML,In Algorithms and Applications,Uthsav Chitra · Kimberly Ding · Jasper C.H. Lee · Benjamin Raphael,
944,Quantifying and Reducing Bias in Maximum Likelihood Estimation of Structured Anomalies,2021,ICML,In Game Theory and Econ,jiali wang · He Chen · Rujun Jiang · Xudong Li · Zihao Li,
