Title,Year,Source,Authors,Class,topic
Procedural generalization by planning with self-supervised world models,2022,ICLR,"Ankesh Anand, Jacob C Walker, Yazhe Li, Eszter Vértes, Julian Schrittwieser, Sherjil Ozair, Theophane Weber, Jessica B Hamrick",poster,zero_few-shot
Top-N: Equivariant Set and Graph Generation without Exchangeability,2022,ICLR,"Clement Vignac, Pascal Frossard",poster,graph/generative model
The Spectral Bias of Polynomial Neural Networks,2022,ICLR,"Moulik Choraria, Leello Tadesse Dadi, Grigorios Chrysos, Julien Mairal, Volkan Cevher",poster,
Invariant Causal Representation Learning for Out-of-Distribution Generalization,2022,ICLR,"Chaochao Lu, Yuhuai Wu, José Miguel Hernández-Lobato, Bernhard Schölkopf",poster,representation
LFPT5: A Unified Framework for Lifelong Few-shot Language Learning Based on Prompt Tuning of T5,2022,ICLR,"Chengwei Qin, Shafiq Joty",poster,
On Non-Random Missing Labels in Semi-Supervised Learning,2022,ICLR,"Xinting Hu, Yulei Niu, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang",poster,
Mapping conditional distributions for domain adaptation under generalized target shift,2022,ICLR,"Matthieu Kirchmeyer, Alain Rakotomamonjy, Emmanuel de Bezenac, patrick gallinari",poster,
On the Generalization of Models Trained with SGD: Information-Theoretic Bounds and Implications,2022,ICLR,"Ziqiao Wang, Yongyi Mao",poster,
Amortized Implicit Differentiation for Stochastic Bilevel Optimization,2022,ICLR,"Michael Arbel, Julien Mairal",poster,optimization
Multi-objective Optimization by Learning Space Partition,2022,ICLR,"Yiyang Zhao, Linnan Wang, Kevin Yang, Tianjun Zhang, Tian Guo, Yuandong Tian",poster,optimization
Mapping Language Models to Grounded Conceptual Spaces,2022,ICLR,"Roma Patel, Ellie Pavlick",poster,
The Efficiency Misnomer,2022,ICLR,"Mostafa Dehghani, Yi Tay, Anurag Arnab, Lucas Beyer, Ashish Vaswani",poster,
Hybrid Memoised Wake-Sleep: Approximate Inference at the Discrete-Continuous Interface,2022,ICLR,"Tuan Anh Le, Katherine M. Collins, Luke Hewitt, Kevin Ellis, Siddharth N, Samuel Gershman, Joshua B. Tenenbaum",poster,inference
Adversarial Retriever-Ranker for Dense Text Retrieval,2022,ICLR,"Hang Zhang, Yeyun Gong, Yelong Shen, Jiancheng Lv, Nan Duan, Weizhu Chen",poster,
Conditioning Sequence-to-sequence Networks with Learned Activations,2022,ICLR,"Alberto Gil Couto Pimentel Ramos, Abhinav Mehrotra, Nicholas Donald Lane, Sourav Bhattacharya",poster,
LOSSY COMPRESSION WITH DISTRIBUTION SHIFT AS ENTROPY CONSTRAINED OPTIMAL TRANSPORT,2022,ICLR,"Huan Liu, George Zhang, Jun Chen, Ashish J Khisti",poster,optimization
Equivariant Self-Supervised Learning: Encouraging Equivariance in Representations,2022,ICLR,"Rumen Dangovski, Li Jing, Charlotte Loh, Seungwook Han, Akash Srivastava, Brian Cheung, Pulkit Agrawal, Marin Soljacic",poster,zero_few-shot/representation
Direct then Diffuse: Incremental Unsupervised Skill Discovery for State Covering and Goal Reaching,2022,ICLR,"Pierre-Alexandre Kamienny, Jean Tarbouriech, sylvain lamprier, Alessandro Lazaric, Ludovic Denoyer",poster,
Normalization of Language Embeddings for Cross-Lingual Alignment,2022,ICLR,"Prince Osei Aboagye, Yan Zheng, Chin-Chia Michael Yeh, Junpeng Wang, Wei Zhang, Liang Wang, Hao Yang, Jeff Phillips",poster,
Boosting the Certified Robustness of L-infinity Distance Nets,2022,ICLR,"Bohang Zhang, Du Jiang, Di He, Liwei Wang",poster,
Stochastic Training is Not Necessary for Generalization,2022,ICLR,"Jonas Geiping, Micah Goldblum, Phil Pope, Michael Moeller, Tom Goldstein",poster,
Transfer RL across Observation Feature Spaces via Model-Based Regularization,2022,ICLR,"Yanchao Sun, Ruijie Zheng, Xiyao Wang, Andrew E Cohen, Furong Huang",poster,transfer learning
GATSBI: Generative Adversarial Training for Simulation-Based Inference,2022,ICLR,"Poornima Ramesh, Jan-Matthis Lueckmann, Jan Boelts, Álvaro Tejero-Cantero, David S. Greenberg, Pedro J. Goncalves, Jakob H. Macke",poster,generative model/inference
Domain Adversarial Training: A Game Perspective,2022,ICLR,"David Acuna, Marc T Law, Guojun Zhang, Sanja Fidler",poster,
Differentiable Expectation-Maximization for Set Representation Learning,2022,ICLR,Minyoung Kim,poster,representation
Overcoming The Spectral Bias of Neural Value Approximation,2022,ICLR,"Ge Yang, Anurag Ajay, Pulkit Agrawal",poster,
Prospect Pruning: Finding Trainable Weights at Initialization using Meta-Gradients,2022,ICLR,"Milad Alizadeh, Shyam A. Tailor, Luisa M Zintgraf, Joost van Amersfoort, Sebastian Farquhar, Nicholas Donald Lane, Yarin Gal",poster,meta-learning
CoMPS: Continual Meta Policy Search,2022,ICLR,"Glen Berseth, Zhiwei Zhang, Grace Zhang, Chelsea Finn, Sergey Levine",poster,meta-learning
Generalized rectifier wavelet covariance models for texture synthesis,2022,ICLR,"Antoine Brochard, Sixin Zhang, Stéphane Mallat",poster,
Towards Evaluating the Robustness of Neural Networks Learned by Transduction,2022,ICLR,"Jiefeng Chen, Xi Wu, Yang Guo, Yingyu Liang, Somesh Jha",poster,
OBJECT DYNAMICS DISTILLATION FOR SCENE DECOMPOSITION AND REPRESENTATION,2022,ICLR,"Qu Tang, Xiangyu Zhu, Zhen Lei, Zhaoxiang Zhang",poster,representation/distillation
Practical Integration via Separable Bijective Networks,2022,ICLR,"Christopher M Bender, Patrick Emmanuel, Michael K. Reiter, Junier Oliva",poster,
Self-Joint Supervised Learning,2022,ICLR,"Navid Kardan, Mubarak Shah, Mitch Hill",poster,
Rethinking Supervised Pre-Training for Better Downstream Transferring,2022,ICLR,"Yutong Feng, Jianwen Jiang, Mingqian Tang, Rong Jin, Yue Gao",poster,transfer learning
A Zest of LIME: Towards Architecture-Independent Model Distances,2022,ICLR,"Hengrui Jia, Hongyu Chen, Jonas Guan, Ali Shahin Shamsabadi, Nicolas Papernot",poster,
Meta-Imitation Learning by Watching Video Demonstrations,2022,ICLR,"Jiayi Li, Tao Lu, Xiaoge Cao, Yinghao Cai, Shuo Wang",poster,meta-learning/imitation learning
Understanding Intrinsic Robustness Using Label Uncertainty,2022,ICLR,"Xiao Zhang, David Evans",poster,
Efficient Split-Mix Federated Learning for On-Demand and In-Situ Customization,2022,ICLR,"Junyuan Hong, Haotao Wang, Zhangyang Wang, Jiayu Zhou",poster,federated learning
Anti-Concentrated Confidence Bonuses For Scalable Exploration,2022,ICLR,"Jordan T. Ash, Cyril Zhang, Surbhi Goel, Akshay Krishnamurthy, Sham M. Kakade",poster,
Sqrt(d) Dimension Dependence of Langevin Monte Carlo,2022,ICLR,"Ruilin Li, Hongyuan Zha, Molei Tao",poster,
Relational Surrogate Loss Learning,2022,ICLR,"Tao Huang, Zekang Li, Hua Lu, Yong Shan, Shusheng Yang, Yang Feng, Fei Wang, Shan You, Chang Xu",poster,
Structure-Aware Transformer Policy for Inhomogeneous Multi-Task Reinforcement Learning,2022,ICLR,"Sunghoon Hong, Deunsol Yoon, Kee-Eung Kim",poster,reinforcement learning/transformer/multi-task
Toward Efficient Low-Precision Training: Data Format Optimization and Hysteresis Quantization,2022,ICLR,"Sunwoo Lee, Jeongwoo Park, Dongsuk Jeon",poster,optimization/zero_few-shot
Knowledge Infused Decoding,2022,ICLR,"Ruibo Liu, Guoqing Zheng, Shashank Gupta, Radhika Gaonkar, Chongyang Gao, Soroush Vosoughi, Milad Shokouhi, Ahmed Hassan Awadallah",poster,
Parallel Training of GRU Networks with a Multi-Grid Solver for Long Sequences,2022,ICLR,"Euhyun Moon, Eric C Cyr",poster,
QUERY EFFICIENT DECISION BASED SPARSE ATTACKS AGAINST BLACK-BOX DEEP LEARNING MODELS,2022,ICLR,"Viet Vo, Ehsan M Abbasnejad, Damith Ranasinghe",poster,sparse
Almost Tight L0-norm Certified Robustness of Top-k Predictions against Adversarial Perturbations,2022,ICLR,"Jinyuan Jia, Binghui Wang, Xiaoyu Cao, Hongbin Liu, Neil Zhenqiang Gong",poster,
Proving the Lottery Ticket Hypothesis for Convolutional Neural Networks,2022,ICLR,"Arthur da Cunha, Emanuele Natale, Laurent Viennot",poster,
Discovering Nonlinear PDEs from Scarce Data with Physics-encoded Learning,2022,ICLR,"Chengping Rao, Pu Ren, Yang Liu, Hao Sun",poster,online learning
Rethinking Goal-Conditioned Supervised Learning and Its Connection to Offline RL,2022,ICLR,"Rui Yang, Yiming Lu, Wenzhe Li, Hao Sun, Meng Fang, Yali Du, Xiu Li, Lei Han, Chongjie Zhang",poster,
Topologically Regularized Data Embeddings,2022,ICLR,"Robin Vandaele, Bo Kang, Jefrey Lijffijt, Tijl De Bie, Yvan Saeys",poster,
PF-GNN: Differentiable particle filtering based approximation of universal graph representations,2022,ICLR,"Mohammed Haroon Dupty, Yanfei Dong, Wee Sun Lee",poster,graph/representation
Nonlinear ICA Using Volume-Preserving Transformations,2022,ICLR,"Xiaojiang Yang, Yi Wang, Jiacheng Sun, Xing Zhang, Shifeng Zhang, Zhenguo Li, Junchi Yan",poster,online learning
Online Ad Hoc Teamwork under Partial Observability,2022,ICLR,"Pengjie Gu, Mengchen Zhao, Jianye Hao, Bo An",poster,online learning
Continual Normalization: Rethinking Batch Normalization for Online Continual Learning,2022,ICLR,"Quang Pham, Chenghao Liu, Steven HOI",poster,online learning
Equivariant Graph Mechanics Networks with Constraints,2022,ICLR,"Wenbing Huang, Jiaqi Han, Yu Rong, Tingyang Xu, Fuchun Sun, Junzhou Huang",poster,graph/optimization
Towards Continual Knowledge Learning of Language Models,2022,ICLR,"Joel Jang, Seonghyeon Ye, Sohee Yang, Joongbo Shin, Janghoon Han, Gyeonghun KIM, Stanley Jungkyu Choi, Minjoon Seo",poster,
Surreal-GAN:Semi-Supervised Representation Learning via GAN for uncovering heterogeneous disease-related imaging patterns,2022,ICLR,"Zhijian Yang, Junhao Wen, Christos Davatzikos",poster,representation
SURF: Semi-supervised Reward Learning with Data Augmentation for Feedback-efficient Preference-based Reinforcement Learning,2022,ICLR,"Jongjin Park, Younggyo Seo, Jinwoo Shin, Honglak Lee, Pieter Abbeel, Kimin Lee",poster,reinforcement learning/augmentation
Convergent Graph Solvers,2022,ICLR,"Junyoung Park, Jinhyun Choo, Jinkyoo Park",poster,graph
Spread Spurious Attribute: Improving Worst-group Accuracy with Spurious Attribute Estimation,2022,ICLR,"Junhyun Nam, Jaehyung Kim, Jaeho Lee, Jinwoo Shin",poster,
Learning Scenario Representation for Solving Two-stage Stochastic Integer Programs,2022,ICLR,"Yaoxin Wu, Wen Song, Zhiguang Cao, Jie Zhang",poster,representation
Generalization Through the Lens of Leave-One-Out Error,2022,ICLR,"Gregor Bachmann, Thomas Hofmann, Aurelien Lucchi",poster,
Self-Supervised Inference in State-Space Models,2022,ICLR,"David Ruhe, Patrick Forré",poster,zero_few-shot/inference
On the Role of Neural Collapse in Transfer Learning,2022,ICLR,"Tomer Galanti, András György, Marcus Hutter",poster,transfer learning
Information-theoretic Online Memory Selection for Continual Learning,2022,ICLR,"Shengyang Sun, Daniele Calandriello, Huiyi Hu, Ang Li, Michalis Titsias",poster,online learning
Dealing with Non-Stationarity in MARL via Trust-Region Decomposition,2022,ICLR,"Wenhao Li, Xiangfeng Wang, Bo Jin, Junjie Sheng, Hongyuan Zha",poster,
Information Bottleneck: Exact Analysis of (Quantized) Neural Networks,2022,ICLR,"Stephan Sloth Lorenzen, Christian Igel, Mads Nielsen",poster,
GLASS: GNN with Labeling Tricks for Subgraph Representation Learning,2022,ICLR,"Xiyuan Wang, Muhan Zhang",poster,graph/representation
MoReL: Multi-omics Relational Learning,2022,ICLR,"Arman Hasanzadeh, Ehsan Hajiramezanali, Nick Duffield, Xiaoning Qian",poster,
Provable Learning-based Algorithm For Sparse Recovery,2022,ICLR,"Xinshi Chen, Haoran Sun, Le Song",poster,sparse
Defending Against Image Corruptions Through Adversarial Augmentations,2022,ICLR,"Dan Andrei Calian, Florian Stimberg, Olivia Wiles, Sylvestre-Alvise Rebuffi, András György, Timothy A Mann, Sven Gowal",poster,augmentation
Attacking deep networks with surrogate-based adversarial black-box methods is easy,2022,ICLR,"Nicholas A. Lord, Romain Mueller, Luca Bertinetto",poster,
Autoregressive Diffusion Models,2022,ICLR,"Emiel Hoogeboom, Alexey A. Gritsenko, Jasmijn Bastings, Ben Poole, Rianne van den Berg, Tim Salimans",poster,diffusion models
Auto-scaling Vision Transformers without Training,2022,ICLR,"Wuyang Chen, Wei Huang, Xianzhi Du, Xiaodan Song, Zhangyang Wang, Denny Zhou",poster,transformer
Fine-grained Differentiable Physics: A Yarn-level Model for Fabrics,2022,ICLR,"Deshan Gong, Zhanxing Zhu, Andrew J. Bulpitt, He Wang",poster,
Revisiting flow generative models for Out-of-distribution detection,2022,ICLR,"Dihong Jiang, Sun Sun, Yaoliang Yu",poster,zero_few-shot/generative model/flow
Missingness Bias in Model Debugging,2022,ICLR,"Saachi Jain, Hadi Salman, Eric Wong, Pengchuan Zhang, Vibhav Vineet, Sai Vemprala, Aleksander Madry",poster,
Meta Learning Low Rank Covariance Factors for Energy Based Deterministic Uncertainty,2022,ICLR,"Jeffrey Ryan Willette, Hae Beom Lee, Juho Lee, Sung Ju Hwang",poster,zero_few-shot/meta-learning
Conditional Object-Centric Learning from Video,2022,ICLR,"Thomas Kipf, Gamaleldin Fathy Elsayed, Aravindh Mahendran, Austin Stone, Sara Sabour, Georg Heigold, Rico Jonschkowski, Alexey Dosovitskiy, Klaus Greff",poster,
Scale Efficiently: Insights from Pretraining and Finetuning Transformers,2022,ICLR,"Yi Tay, Mostafa Dehghani, Jinfeng Rao, William Fedus, Samira Abnar, Hyung Won Chung, Sharan Narang, Dani Yogatama, Ashish Vaswani, Donald Metzler",poster,transformer
Vitruvion: A Generative Model of Parametric CAD Sketches,2022,ICLR,"Ari Seff, Wenda Zhou, Nick Richardson, Ryan P Adams",poster,generative model/metric
Space-Time Graph Neural Networks,2022,ICLR,"Samar Hadou, Charilaos I Kanatsoulis, Alejandro Ribeiro",poster,graph
Scattering Networks on the Sphere for Scalable and Rotationally Equivariant Spherical CNNs,2022,ICLR,"Jason McEwen, Christopher Wallis, Augustine N. Mavor-Parker",poster,
Bayesian Neural Network Priors Revisited,2022,ICLR,"Vincent Fortuin, Adrià Garriga-Alonso, Sebastian W. Ober, Florian Wenzel, Gunnar Ratsch, Richard E Turner, Mark van der Wilk, Laurence Aitchison",poster,bayesian
Goal-Directed Planning via Hindsight Experience Replay,2022,ICLR,"Lorenzo Moro, Amarildo Likmeta, Enrico Prati, Marcello Restelli",poster,
Hybrid Random Features,2022,ICLR,"Krzysztof Marcin Choromanski, Han Lin, Haoxian Chen, Arijit Sehanobish, Yuanzhe Ma, Deepali Jain, Jake Varley, Andy Zeng, Michael S Ryoo, Valerii Likhosherstov, Dmitry Kalashnikov, Vikas Sindhwani, Adrian Weller",poster,
Pretrained Language Model in Continual Learning: A Comparative Study,2022,ICLR,"Tongtong Wu, Massimo Caccia, Zhuang Li, Yuan-Fang Li, Guilin Qi, Gholamreza Haffari",poster,
Salient ImageNet: How to discover spurious features in Deep Learning?,2022,ICLR,"Sahil Singla, Soheil Feizi",poster,
Differentiable DAG Sampling,2022,ICLR,"Bertrand Charpentier, Simon Kibler, Stephan Günnemann",poster,
Evaluating Model-Based Planning and Planner Amortization for Continuous Control,2022,ICLR,"Arunkumar Byravan, Leonard Hasenclever, Piotr Trochim, Mehdi Mirza, Alessandro Davide Ialongo, Yuval Tassa, Jost Tobias Springenberg, Abbas Abdolmaleki, Nicolas Heess, Josh Merel, Martin Riedmiller",poster,
Hierarchical Few-Shot Imitation with Skill Transition Models,2022,ICLR,"Kourosh Hakhamaneshi, Ruihan Zhao, Albert Zhan, Pieter Abbeel, Michael Laskin",poster,
End-to-End Learning of Probabilistic Hierarchies on Graphs,2022,ICLR,"Daniel Zügner, Bertrand Charpentier, Morgane Ayle, Sascha Geringer, Stephan Günnemann",poster,graph
GeneDisco: A Benchmark for Experimental Design in Drug Discovery,2022,ICLR,"Arash Mehrjou, Ashkan Soleymani, Andrew Jesson, Pascal Notin, Yarin Gal, Stefan Bauer, Patrick Schwab",poster,
GraphENS: Neighbor-Aware Ego Network Synthesis for Class-Imbalanced Node Classification,2022,ICLR,"Joonhyung Park, Jaeyun Song, Eunho Yang",poster,graph
Continuously Discovering Novel Strategies via Reward-Switching Policy Optimization,2022,ICLR,"Zihan Zhou, Wei Fu, Bingliang Zhang, Yi Wu",poster,optimization
Learning to Remember Patterns: Pattern Matching Memory Networks for Traffic Forecasting,2022,ICLR,"Hyunwook Lee, Seungmin Jin, Hyeshin Chu, Hongkyu Lim, Sungahn Ko",poster,
Why Propagate Alone? Parallel Use of Labels and Features on Graphs,2022,ICLR,"Yangkun Wang, Jiarui Jin, Weinan Zhang, Yang Yongyi, Jiuhai Chen, Quan Gan, Yong Yu, Zheng Zhang, Zengfeng Huang, David Wipf",poster,graph
Learning by Directional Gradient Descent,2022,ICLR,"David Silver, Anirudh Goyal, Ivo Danihelka, Matteo Hessel, Hado van Hasselt",poster,
Maximum Entropy RL (Provably) Solves Some Robust RL Problems,2022,ICLR,"Benjamin Eysenbach, Sergey Levine",poster,
A Unified Contrastive Energy-based Model for Understanding the Generative Ability of Adversarial Training,2022,ICLR,"Yifei Wang, Yisen Wang, Jiansheng Yang, Zhouchen Lin",poster,generative model/contrastive learning
Equivariant and Stable Positional Encoding for More Powerful Graph Neural Networks,2022,ICLR,"Haorui Wang, Haoteng Yin, Muhan Zhang, Pan Li",poster,graph
BadPre: Task-agnostic Backdoor Attacks to Pre-trained NLP Foundation Models,2022,ICLR,"Kangjie Chen, Yuxian Meng, Xiaofei Sun, Shangwei Guo, Tianwei Zhang, Jiwei Li, Chun Fan",poster,
Shallow and Deep Networks are Near-Optimal Approximators of Korobov Functions,2022,ICLR,"Moise Blanchard, Mohammed Amine Bennouna",poster,zero_few-shot
What Makes Better Augmentation Strategies? Augment Difficult but Not too Different,2022,ICLR,"Jaehyung Kim, Dongyeop Kang, Sungsoo Ahn, Jinwoo Shin",poster,augmentation
Generative Pseudo-Inverse Memory,2022,ICLR,"Kha Pham, Hung Le, Man Ngo, Truyen Tran, Bao Ho, Svetha Venkatesh",poster,generative model
A Deep Variational Approach to Clustering Survival Data,2022,ICLR,"Laura Manduchi, Ričards Marcinkevičs, Michela C. Massi, Thomas Weikert, Alexander Sauter, Verena Gotta, Timothy Müller, Flavio Vasella, Marian C. Neidert, Marc Pfister, Bram Stieltjes, Julia E Vogt",poster,
GPT-Critic: Offline Reinforcement Learning for End-to-End Task-Oriented Dialogue Systems,2022,ICLR,"Youngsoo Jang, Jongmin Lee, Kee-Eung Kim",poster,reinforcement learning
Charformer: Fast Character Transformers via Gradient-based Subword Tokenization,2022,ICLR,"Yi Tay, Vinh Q. Tran, Sebastian Ruder, Jai Gupta, Hyung Won Chung, Dara Bahri, Zhen Qin, Simon Baumgartner, Cong Yu, Donald Metzler",poster,transformer
