Title,Year,Source,Authors,Class,topic
PseudoSeg: Designing Pseudo Labels for Semantic Segmentation,2022,ICLR,"Yuliang Zou, Zizhao Zhang, Han Zhang, Chun-Liang Li, Xiao Bian, Jia-Bin Huang, Tomas Pfister",poster,segmentation
Counterfactual Generative Networks,2022,ICLR,"Axel Sauer, Andreas Geiger",poster,generative model
Contemplating Real-World Object Classification,2022,ICLR,ali borji,poster,
Explainable Deep One-Class Classification,2022,ICLR,"Philipp Liznerski, Lukas Ruff, Robert A. Vandermeulen, Billy Joe Franks, Marius Kloft, Klaus Robert Muller",poster,
Batch Reinforcement Learning Through Continuation Method,2022,ICLR,"Yijie Guo, Shengyu Feng, Nicolas Le Roux, Ed Chi, Honglak Lee, Minmin Chen",poster,reinforcement learning
Protecting DNNs from Theft using an Ensemble of Diverse Models,2022,ICLR,"Sanjay Kariyappa, Atul Prakash, Moinuddin K Qureshi",poster,
Domain Generalization with MixStyle,2022,ICLR,"Kaiyang Zhou, Yongxin Yang, Yu Qiao, Tao Xiang",poster,
Efficient Inference of Flexible Interaction in Spiking-neuron Networks,2022,ICLR,"Feng Zhou, Yixuan Zhang, Jun Zhu",poster,inference
DICE: Diversity in Deep Ensembles via Conditional Redundancy Adversarial Estimation,2022,ICLR,"Alexandre Rame, Matthieu Cord",poster,
Universal Weakly Supervised Segmentation by Pixel-to-Segment Contrastive Learning,2022,ICLR,"Tsung-Wei Ke, Jyh-Jing Hwang, Stella Yu",poster,zero_few-shot/contrastive learning/segmentation
Shape-Texture Debiased Neural Network Training,2022,ICLR,"Yingwei Li, Qihang Yu, Mingxing Tan, Jieru Mei, Peng Tang, Wei Shen, Alan Yuille, cihang xie",poster,
Interactive Weak Supervision: Learning Useful Heuristics for Data Labeling,2022,ICLR,"Benedikt Boecking, Willie Neiswanger, Eric Xing, Artur Dubrawski",poster,zero_few-shot/active learning
MoVie: Revisiting Modulated Convolutions for Visual Counting and Beyond,2022,ICLR,"Duy Kien Nguyen, Vedanuj Goswami, Xinlei Chen",poster,
Improve Object Detection with Feature-based Knowledge Distillation: Towards Accurate and Efficient Detectors,2022,ICLR,"Linfeng Zhang, Kaisheng Ma",poster,distillation
Revisiting Dynamic Convolution via Matrix Decomposition,2022,ICLR,"Yunsheng Li, Yinpeng Chen, Xiyang Dai, mengchen liu, Dongdong Chen, Ye Yu, Lu Yuan, Zicheng Liu, Mei Chen, Nuno Vasconcelos",poster,
DynaTune: Dynamic Tensor Program Optimization in Deep Neural Network Compilation,2022,ICLR,"Minjia Zhang, Menghao Li, Chi Wang, Mingqin Li",poster,optimization
MALI: A memory efficient and reverse accurate integrator for Neural ODEs,2022,ICLR,"Juntang Zhuang, Nicha C Dvornek, sekhar tatikonda, James s Duncan",poster,
Bag of Tricks for Adversarial Training,2022,ICLR,"Tianyu Pang, Xiao Yang, Yinpeng Dong, Hang Su, Jun Zhu",poster,
Learning to Generate 3D Shapes with Generative Cellular Automata,2022,ICLR,"Dongsu Zhang, Changwoon Choi, Jeonghwan Kim, Young Min Kim",poster,generative model
SEED: Self-supervised Distillation For Visual Representation,2022,ICLR,"Zhiyuan Fang, Jianfeng Wang, Lijuan Wang, Lei Zhang, Yezhou Yang, Zicheng Liu",poster,zero_few-shot/representation/distillation
PDE-Driven Spatiotemporal Disentanglement,2022,ICLR,"Jérémie Donà, Jean-Yves Franceschi, sylvain lamprier, patrick gallinari",poster,
Rethinking Soft Labels for Knowledge Distillation: A Bias–Variance Tradeoff Perspective,2022,ICLR,"Helong Zhou, Liangchen Song, Jiajie Chen, Ye Zhou, Guoli Wang, Junsong Yuan, Qian Zhang",poster,distillation
Distributed Momentum for Byzantine-resilient Stochastic Gradient Descent,2022,ICLR,"El Mahdi El Mhamdi, Rachid Guerraoui, Sébastien Rouault",poster,
Scaling the Convex Barrier with Active Sets,2022,ICLR,"Alessandro De Palma, Harkirat Behl, Rudy R Bunel, Philip Torr, M. Pawan Kumar",poster,transformer/active learning
BSQ: Exploring Bit-Level Sparsity for Mixed-Precision Neural Network Quantization,2022,ICLR,"Huanrui Yang, Lin Duan, Yiran Chen, Hai Li",poster,
Dual-mode ASR: Unify and Improve Streaming ASR with Full-context Modeling,2022,ICLR,"Jiahui Yu, Wei Han, Anmol Gulati, Chung-Cheng Chiu, Bo Li, Tara N Sainath, Yonghui Wu, Ruoming Pang",poster,
Policy-Driven Attack: Learning to Query for Hard-label Black-box Adversarial Examples,2022,ICLR,"Ziang Yan, Yiwen Guo, Jian Liang, Changshui Zhang",poster,
PSTNet: Point Spatio-Temporal Convolution on Point Cloud Sequences,2022,ICLR,"Hehe Fan, Xin Yu, Yuhang Ding, Yi Yang, Mohan Kankanhalli",poster,
Network Pruning That Matters: A Case Study on Retraining Variants,2022,ICLR,"Duong Hoang Le, Binh-Son Hua",poster,
EEC: Learning to Encode and Regenerate Images for Continual Learning,2022,ICLR,"Ali Ayub, Alan Wagner",poster,
DARTS-: Robustly Stepping out of Performance Collapse Without Indicators,2022,ICLR,"Xiangxiang Chu, Xiaoxing Wang, Bo Zhang, Shun Lu, Xiaolin Wei, Junchi Yan",poster,
BiPointNet: Binary Neural Network for Point Clouds,2022,ICLR,"Haotong Qin, Zhongang Cai, Mingyuan Zhang, Yifu Ding, Haiyu Zhao, Shuai Yi, Xianglong Liu, Hao Su",poster,
AdaFuse: Adaptive Temporal Fusion Network for Efficient Action Recognition,2022,ICLR,"Yue Meng, Rameswar Panda, Chung-Ching Lin, Prasanna Sattigeri, Leonid Karlinsky, Kate Saenko, Aude Oliva, Rogerio Feris",poster,adaptive
Generating Furry Cars: Disentangling Object Shape and Appearance across Multiple Domains,2022,ICLR,"Utkarsh Ojha, Krishna Kumar Singh, Yong Jae Lee",poster,
Pruning Neural Networks at Initialization: Why Are We Missing the Mark?,2022,ICLR,"Jonathan Frankle, Gintare Karolina Dziugaite, Daniel Roy, Michael Carbin",poster,
BRECQ: Pushing the Limit of Post-Training Quantization by Block Reconstruction,2022,ICLR,"Yuhang Li, Ruihao Gong, Xu Tan, Yang Yang, Peng Hu, Qi Zhang, Fengwei Yu, Wei Wang, Shi Gu",poster,
